Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID
663.477,711.705,630,µm,Spot,Position,1,1575
652.712,737.656,632.241,µm,Spot,Position,1,1576
653.499,720.704,635.036,µm,Spot,Position,1,1577
639.945,746.289,635.671,µm,Spot,Position,1,1578
642.075,730.527,639.362,µm,Spot,Position,1,1579
643.057,713.525,640.196,µm,Spot,Position,1,1580
347.365,780.907,604.05,µm,Spot,Position,1,1581
339.482,764.538,603.985,µm,Spot,Position,1,1582
373.815,800.737,609.549,µm,Spot,Position,1,1583
363.205,785.768,611.694,µm,Spot,Position,1,1584
355.024,769.928,613.496,µm,Spot,Position,1,1585
379.716,789.964,619.183,µm,Spot,Position,1,1586
362.652,757.982,620.898,µm,Spot,Position,1,1587
370.522,774.531,621.038,µm,Spot,Position,1,1588
378.124,762.417,628.186,µm,Spot,Position,1,1589
384.214,814.922,606.471,µm,Spot,Position,1,1590
401.583,818.019,612.948,µm,Spot,Position,1,1591
390.328,803.987,616.597,µm,Spot,Position,1,1592
407.916,807.196,623.275,µm,Spot,Position,1,1593
397.269,792.65,625.859,µm,Spot,Position,1,1594
387.037,777.739,627.945,µm,Spot,Position,1,1595
426.366,808.096,628.961,µm,Spot,Position,1,1596
414.789,794.579,631.758,µm,Spot,Position,1,1597
403.909,780.545,634.144,µm,Spot,Position,1,1598
444.762,808.822,634.09,µm,Spot,Position,1,1599
394.672,765.19,634.721,µm,Spot,Position,1,1600
432.503,796.009,637.323,µm,Spot,Position,1,1601
421.675,781.525,639.837,µm,Spot,Position,1,1602
411.32,767.385,640.886,µm,Spot,Position,1,1603
439.535,782.039,645.006,µm,Spot,Position,1,1604
428.384,768.607,646.429,µm,Spot,Position,1,1605
494.154,817.847,636.02,µm,Spot,Position,1,1606
463.299,807.921,638.229,µm,Spot,Position,1,1607
481.689,805.646,641.613,µm,Spot,Position,1,1608
450.76,794.553,642.671,µm,Spot,Position,1,1609
499.616,803.469,644.212,µm,Spot,Position,1,1610
469.517,793.637,645.852,µm,Spot,Position,1,1611
457.801,781.348,649.013,µm,Spot,Position,1,1612
487.426,791.665,648.872,µm,Spot,Position,1,1613
504.924,789.473,650.341,µm,Spot,Position,1,1614
446.165,767.952,651.121,µm,Spot,Position,1,1615
475.143,779.971,652.467,µm,Spot,Position,1,1616
463.852,766.476,655.015,µm,Spot,Position,1,1617
493.02,777.24,654.89,µm,Spot,Position,1,1618
509.915,774.523,656.031,µm,Spot,Position,1,1619
481.666,764.701,658.011,µm,Spot,Position,1,1620
498.603,762.112,659.945,µm,Spot,Position,1,1621
558.418,814.387,633.039,µm,Spot,Position,1,1622
512.061,814.199,638.068,µm,Spot,Position,1,1623
528.906,810.237,639.079,µm,Spot,Position,1,1624
562.883,800.387,640.233,µm,Spot,Position,1,1625
546.17,805.419,640.12,µm,Spot,Position,1,1626
517.026,800.167,645.135,µm,Spot,Position,1,1627
567.417,785.907,646.561,µm,Spot,Position,1,1628
533.865,796.263,646.494,µm,Spot,Position,1,1629
550.629,790.776,646.806,µm,Spot,Position,1,1630
571.258,770.119,652.096,µm,Spot,Position,1,1631
555.152,776.598,652.531,µm,Spot,Position,1,1632
538.562,781.461,652.455,µm,Spot,Position,1,1633
521.57,785.365,651.824,µm,Spot,Position,1,1634
559.372,760.987,657.435,µm,Spot,Position,1,1635
543.055,766.462,657.479,µm,Spot,Position,1,1636
526.475,770.875,657.438,µm,Spot,Position,1,1637
530.927,755.881,661.715,µm,Spot,Position,1,1638
514.552,759.126,660.886,µm,Spot,Position,1,1639
629.62,806.63,612.479,µm,Spot,Position,1,1640
614.605,814.895,614.429,µm,Spot,Position,1,1641
633.104,792.845,619.234,µm,Spot,Position,1,1642
618.226,800.966,621.785,µm,Spot,Position,1,1643
603.012,809.174,623.279,µm,Spot,Position,1,1644
587.136,815.565,624.762,µm,Spot,Position,1,1645
635.348,777.501,625.797,µm,Spot,Position,1,1646
621.921,786.302,628.335,µm,Spot,Position,1,1647
606.942,794.353,630.282,µm,Spot,Position,1,1648
638.165,762.095,630.955,µm,Spot,Position,1,1649
591.425,802.004,631.353,µm,Spot,Position,1,1650
575.105,808.039,632.717,µm,Spot,Position,1,1651
624.666,770.715,634.044,µm,Spot,Position,1,1652
610.4,779.072,636.226,µm,Spot,Position,1,1653
595.211,786.93,637.987,µm,Spot,Position,1,1654
579.421,794.218,639.402,µm,Spot,Position,1,1655
613.295,763.402,641.348,µm,Spot,Position,1,1656
598.498,771.422,643.83,µm,Spot,Position,1,1657
583.702,779.204,645.587,µm,Spot,Position,1,1658
601.784,756.168,648.364,µm,Spot,Position,1,1659
587.264,763.49,650.43,µm,Spot,Position,1,1660
641.296,812.44,602.972,µm,Spot,Position,1,1661
670.167,778.547,603.278,µm,Spot,Position,1,1662
657.468,788.762,606.789,µm,Spot,Position,1,1663
672.403,763.877,609.569,µm,Spot,Position,1,1664
644.162,798.136,609.917,µm,Spot,Position,1,1665
659.606,774.034,613.55,µm,Spot,Position,1,1666
646.498,783.559,616.736,µm,Spot,Position,1,1667
662.184,758.897,618.973,µm,Spot,Position,1,1668
648.893,768.21,622.495,µm,Spot,Position,1,1669
395.635,828.291,602.47,µm,Spot,Position,1,1670
425.901,843.44,603.642,µm,Spot,Position,1,1671
413.593,831.183,608.809,µm,Spot,Position,1,1672
444.468,844.726,609.205,µm,Spot,Position,1,1673
432.04,832.397,614.752,µm,Spot,Position,1,1674
420.384,819.789,619.467,µm,Spot,Position,1,1675
438.578,821.105,624.986,µm,Spot,Position,1,1676
457.219,854.988,602.952,µm,Spot,Position,1,1677
508.176,860.94,602.806,µm,Spot,Position,1,1678
476.248,854.469,606.855,µm,Spot,Position,1,1679
495.188,852.162,610.351,µm,Spot,Position,1,1680
463.649,844.148,613.739,µm,Spot,Position,1,1681
482.276,842.918,618.072,µm,Spot,Position,1,1682
451.015,833.027,619.616,µm,Spot,Position,1,1683
501.28,840.337,620.669,µm,Spot,Position,1,1684
469.729,831.669,624.78,µm,Spot,Position,1,1685
488.51,830.279,627.66,µm,Spot,Position,1,1686
457.163,820.513,629.783,µm,Spot,Position,1,1687
507.076,827.688,630.089,µm,Spot,Position,1,1688
475.698,820.115,633.284,µm,Spot,Position,1,1689
526.43,857.796,605.03,µm,Spot,Position,1,1690
543.734,853.416,606.532,µm,Spot,Position,1,1691
560.904,848.497,607.648,µm,Spot,Position,1,1692
513.759,849.748,613.12,µm,Spot,Position,1,1693
531.523,845.885,615.085,µm,Spot,Position,1,1694
548.877,841.648,616.128,µm,Spot,Position,1,1695
566.014,835.858,617.016,µm,Spot,Position,1,1696
519.646,836.902,622.984,µm,Spot,Position,1,1697
536.596,833.243,623.983,µm,Spot,Position,1,1698
570.81,822.442,625.081,µm,Spot,Position,1,1699
553.645,828.221,624.969,µm,Spot,Position,1,1700
524.115,823.899,630.843,µm,Spot,Position,1,1701
541.196,818.989,632.562,µm,Spot,Position,1,1702
626.311,820.567,605.627,µm,Spot,Position,1,1703
610.72,828.962,606.599,µm,Spot,Position,1,1704
594.623,835.983,607.492,µm,Spot,Position,1,1705
578.191,842.883,608.05,µm,Spot,Position,1,1706
599.158,822.897,615.739,µm,Spot,Position,1,1707
582.983,829.638,616.904,µm,Spot,Position,1,1708
