Position X,Position Y,Position Z,Unit,Category,Collection,Time,Default.Labels,ID
595.67,244.104,605.38,µm,Spot,Position,1,,1588
608.068,264.349,603.468,µm,Spot,Position,1,,1589
598.801,258.003,608.478,µm,Spot,Position,1,,1590
583.151,238.273,608.961,µm,Spot,Position,1,,1591
587.613,251.562,612.087,µm,Spot,Position,1,,1592
591.662,265.746,614.324,µm,Spot,Position,1,,1593
575.265,245.627,615.76,µm,Spot,Position,1,,1594
579.693,259.462,618.439,µm,Spot,Position,1,,1595
582.989,272.353,620.036,µm,Spot,Position,1,,1596
402.28,749.364,610.37,µm,Spot,Position,1,,1598
415.783,751.206,615.746,µm,Spot,Position,1,,1599
423.549,740.881,619.172,µm,Spot,Position,1,,1600
430.663,752.607,620.949,µm,Spot,Position,1,,1601
437.454,740.26,624.416,µm,Spot,Position,1,,1602
446.151,751.916,625.24,µm,Spot,Position,1,,1606
452.853,739.381,626.997,µm,Spot,Position,1,,1607
461.332,751.573,628.791,µm,Spot,Position,1,,1608
467.721,738.367,629.594,µm,Spot,Position,1,,1609
476.682,750.256,631.005,µm,Spot,Position,1,,1610
482.363,737.221,632.08,µm,Spot,Position,1,,1611
492.253,748.408,633.271,µm,Spot,Position,1,,1612
497.331,735.019,634.658,µm,Spot,Position,1,,1613
507.286,746.242,636.772,µm,Spot,Position,1,,1614
572.29,752.349,632.179,µm,Spot,Position,1,,1615
532.359,753.551,634.883,µm,Spot,Position,1,,1616
512.042,732.241,637.127,µm,Spot,Position,1,,1617
561.937,743.928,636.395,µm,Spot,Position,1,,1618
547.302,749.294,635.869,µm,Spot,Position,1,,1619
564.725,730.13,638.028,µm,Spot,Position,1,,1620
526.411,728.995,638.687,µm,Spot,Position,1,,1621
536.482,739.652,638.647,µm,Spot,Position,1,,1622
522.068,743.178,637.934,µm,Spot,Position,1,,1623
567.487,716.98,638.852,µm,Spot,Position,1,,1624
554.255,721.039,639.4,µm,Spot,Position,1,,1625
540.611,725.013,639.817,µm,Spot,Position,1,,1626
550.687,734.99,639.03,µm,Spot,Position,1,,1627
631.247,744.496,613.656,µm,Spot,Position,1,,1628
633.003,730.481,616.49,µm,Spot,Position,1,,1629
633.778,716.039,617.836,µm,Spot,Position,1,,1630
619.781,752.124,616.582,µm,Spot,Position,1,,1631
621.648,738.391,620.035,µm,Spot,Position,1,,1632
622.628,724.513,622.35,µm,Spot,Position,1,,1633
609.496,745.98,622.878,µm,Spot,Position,1,,1634
623.355,711.351,623.555,µm,Spot,Position,1,,1635
611.168,731.752,625.68,µm,Spot,Position,1,,1636
596.465,753.308,624.546,µm,Spot,Position,1,,1637
611.969,717.081,627.019,µm,Spot,Position,1,,1638
599.147,739.064,629.015,µm,Spot,Position,1,,1639
600.88,724.09,629.435,µm,Spot,Position,1,,1640
586.146,746.031,630.057,µm,Spot,Position,1,,1641
590.525,717.14,633.256,µm,Spot,Position,1,,1642
588.485,731.198,633.416,µm,Spot,Position,1,,1643
575.58,737.706,634.762,µm,Spot,Position,1,,1644
578.486,722.902,636.029,µm,Spot,Position,1,,1645
652.228,741.923,603.811,µm,Spot,Position,1,,1647
653.407,727.817,607.414,µm,Spot,Position,1,,1648
641.278,750.082,606.902,µm,Spot,Position,1,,1649
652.323,714.57,608.914,µm,Spot,Position,1,,1650
642.384,736.659,610.329,µm,Spot,Position,1,,1651
643.248,722.21,612.376,µm,Spot,Position,1,,1652
411.314,786.71,602.912,µm,Spot,Position,1,,1653
394.465,760.619,605.403,µm,Spot,Position,1,,1654
402.268,774.102,604.746,µm,Spot,Position,1,,1655
437.224,799.913,604.565,µm,Spot,Position,1,,1656
426.65,788.083,607.929,µm,Spot,Position,1,,1657
408.998,763.216,610.671,µm,Spot,Position,1,,1658
416.961,776.322,610.478,µm,Spot,Position,1,,1659
442.87,788.682,612.801,µm,Spot,Position,1,,1660
432.705,776.977,614.835,µm,Spot,Position,1,,1661
423.728,764.695,615.89,µm,Spot,Position,1,,1662
439.574,765.226,619.997,µm,Spot,Position,1,,1663
493.11,819.117,603.331,µm,Spot,Position,1,,1664
464.588,810.448,604.759,µm,Spot,Position,1,,1665
509.84,816.577,606.019,µm,Spot,Position,1,,1666
481.495,809.586,608.266,µm,Spot,Position,1,,1667
453.301,800.118,609.672,µm,Spot,Position,1,,1668
498.238,807.969,611.357,µm,Spot,Position,1,,1669
470.307,798.884,612.965,µm,Spot,Position,1,,1670
487.094,797.81,615.872,µm,Spot,Position,1,,1671
459.11,788.523,616.907,µm,Spot,Position,1,,1672
448.904,777.073,618.792,µm,Spot,Position,1,,1673
475.897,786.834,619.095,µm,Spot,Position,1,,1674
503.148,795.762,618.481,µm,Spot,Position,1,,1675
465.104,776.064,622.615,µm,Spot,Position,1,,1676
492.122,785.57,622.47,µm,Spot,Position,1,,1677
455.832,764.419,624.368,µm,Spot,Position,1,,1678
481.102,774.575,625.713,µm,Spot,Position,1,,1680
471.058,763.267,628.412,µm,Spot,Position,1,,1681
497.221,772.977,627.794,µm,Spot,Position,1,,1682
486.61,761.603,629.831,µm,Spot,Position,1,,1683
502.348,759.81,632.757,µm,Spot,Position,1,,1684
568.003,811.327,602.616,µm,Spot,Position,1,,1685
552.55,816.901,602.515,µm,Spot,Position,1,,1686
572.112,799.077,609.681,µm,Spot,Position,1,,1690
541.596,808.859,609.432,µm,Spot,Position,1,,1691
557.005,804.744,610.343,µm,Spot,Position,1,,1692
530.765,801.127,614.4,µm,Spot,Position,1,,1695
561.064,791.988,616.167,µm,Spot,Position,1,,1696
546.121,796.917,616.062,µm,Spot,Position,1,,1697
534.813,788.696,621.48,µm,Spot,Position,1,,1699
565.212,779.449,622.593,µm,Spot,Position,1,,1700
550.388,784.621,622.634,µm,Spot,Position,1,,1701
523.767,779.917,626.261,µm,Spot,Position,1,,1702
568.841,766.017,626.93,µm,Spot,Position,1,,1703
554.104,771.272,627.748,µm,Spot,Position,1,,1704
539.082,776.152,627.201,µm,Spot,Position,1,,1705
513.254,770.185,630.805,µm,Spot,Position,1,,1706
557.957,757.767,631.695,µm,Spot,Position,1,,1707
543.224,762.79,631.621,µm,Spot,Position,1,,1708
528.24,766.918,631.64,µm,Spot,Position,1,,1709
517.863,756.903,634.764,µm,Spot,Position,1,,1710
583.117,805.583,602.908,µm,Spot,Position,1,,1711
627.259,771.711,604.579,µm,Spot,Position,1,,1712
613.915,779.456,606.111,µm,Spot,Position,1,,1713
600.632,786.816,607.733,µm,Spot,Position,1,,1714
586.805,792.922,608.724,µm,Spot,Position,1,,1715
629.602,758.186,610.132,µm,Spot,Position,1,,1716
616.948,766.079,611.69,µm,Spot,Position,1,,1717
604.487,773.537,614.294,µm,Spot,Position,1,,1718
589.884,780.402,614.702,µm,Spot,Position,1,,1719
575.91,786.431,616.229,µm,Spot,Position,1,,1720
606.82,760.058,618.57,µm,Spot,Position,1,,1721
593.529,766.891,620.097,µm,Spot,Position,1,,1722
579.618,773.334,621.731,µm,Spot,Position,1,,1723
583.265,760.098,626.329,µm,Spot,Position,1,,1724
744.438,773.597,432.92,µm,Spot,Position,1,,1725
732.509,797.022,415.651,µm,Spot,Position,1,,1726
726.632,804.474,407.291,µm,Spot,Position,1,,1727
715.03,820.519,396.099,µm,Spot,Position,1,,1728
701.997,834.378,386.262,µm,Spot,Position,1,,1729
731.852,715.586,529.947,µm,Spot,Position,1,,1730
726.058,715.39,539.79,µm,Spot,Position,1,,1731
513.895,915.124,454.168,µm,Spot,Position,1,,1732
367.662,756.103,593.208,µm,Spot,Position,1,,1733
388.973,749.08,605.206,µm,Spot,Position,1,,1734
653.394,165.296,407.672,µm,Spot,Position,1,,1735
673.415,244.085,524.21,µm,Spot,Position,1,,1736
668.196,245.702,534.916,µm,Spot,Position,1,,1737
662.312,247.363,544.986,µm,Spot,Position,1,,1738
655.835,249.346,555.241,µm,Spot,Position,1,,1739
648.88,252.019,564.03,µm,Spot,Position,1,,1740
641.466,254.873,573.098,µm,Spot,Position,1,,1741
633.46,258.476,582.305,µm,Spot,Position,1,,1742
625.171,263.153,591.368,µm,Spot,Position,1,,1743
409.773,131.049,361.328,µm,Spot,Position,1,,1744
389.411,138.096,366.53,µm,Spot,Position,1,,1745
358.93,151.388,377.556,µm,Spot,Position,1,,1746
331.004,167.467,388.497,µm,Spot,Position,1,,1747
473.301,95.3901,463.966,µm,Spot,Position,1,DOWN,262
562.815,910.524,463.006,µm,Spot,Position,1,DOWN,576
469.083,103.18,486.647,µm,Spot,Position,1,DOWN,614
465.039,113.246,508.829,µm,Spot,Position,1,DOWN,671
461.68,124.818,529.505,µm,Spot,Position,1,DOWN,679
546.029,885.063,528.36,µm,Spot,Position,1,DOWN,929
557.297,904.842,485.91,µm,Spot,Position,1,DOWN,1003
551.628,896.236,507.54,µm,Spot,Position,1,DOWN,1011
458.494,139.062,549.163,µm,Spot,Position,1,DOWN,1053
455.274,153.494,568.7,µm,Spot,Position,1,DOWN,1061
452.508,170.643,586.228,µm,Spot,Position,1,DOWN,1069
450.298,189.931,601.901,µm,Spot,Position,1,DOWN,1148
540.084,872.662,547.952,µm,Spot,Position,1,DOWN,1413
533.763,858.939,567.022,µm,Spot,Position,1,DOWN,1421
527.398,842.602,583.84,µm,Spot,Position,1,DOWN,1429
520.938,824.74,600.129,µm,Spot,Position,1,DOWN,1437
448.783,210.773,614.832,µm,Spot,Position,1,DOWN,1487
447.759,233.242,625.848,µm,Spot,Position,1,DOWN,1495
507.824,782.928,624.407,µm,Spot,Position,1,DOWN,1679
514.711,804.67,612.71,µm,Spot,Position,1,DOWN,1693
479.655,98.5662,476.887,µm,Spot,Position,1,UP,611
475.367,107.416,499.298,µm,Spot,Position,1,UP,667
472.014,118.595,520.586,µm,Spot,Position,1,UP,675
568.734,906.09,475.715,µm,Spot,Position,1,UP,1000
563.203,899.245,498.191,µm,Spot,Position,1,UP,1008
557.702,889.371,519.479,µm,Spot,Position,1,UP,1016
468.683,131.553,541.023,µm,Spot,Position,1,UP,1050
465.637,146.273,559.728,µm,Spot,Position,1,UP,1058
462.866,162.056,578.387,µm,Spot,Position,1,UP,1066
460.256,180.401,594.776,µm,Spot,Position,1,UP,1143
551.565,877.304,539.173,µm,Spot,Position,1,UP,1410
545.834,864.607,559.007,µm,Spot,Position,1,UP,1418
539.114,849.469,577.453,µm,Spot,Position,1,UP,1425
533.003,832.349,593.361,µm,Spot,Position,1,UP,1434
458.032,200.164,609.414,µm,Spot,Position,1,UP,1483
456.932,221.7,622.425,µm,Spot,Position,1,UP,1491
526.421,813.16,607.577,µm,Spot,Position,1,UP,1688
519.722,792.711,620.468,µm,Spot,Position,1,UP,1698
